,iteration,sender,receiver,message
461,15,Agent_11,Agent_13,Arm 36 is high (91.53)
462,15,Agent_12,Agent_19,Try Arm 5 - high reward
463,15,Agent_13,Agent_16,Arm 14 is bad (~6.72)
464,15,Agent_14,Agent_13,Arm 28: 70.97
465,15,Agent_15,Agent_1,Try arm 39
466,15,Agent_16,Agent_14,Arm 29 low rewards recently
467,15,Agent_17,Agent_5,What's arm 42 like?
468,15,Agent_18,Agent_29,Arm 26: 91.46
469,15,Agent_19,Agent_28,Arm 18 gave me 100.
470,15,Agent_20,Agent_22,Arm 3 gave 100 in Round 5.
471,15,Agent_21,Agent_1,"Arm 18 gave 100, try it!"
472,15,Agent_22,Agent_2,Arm 18 gives ~98 reward. Consider pulling it.
473,15,Agent_23,Agent_17,Arm 43 is max. Pull it.
474,15,Agent_24,Agent_25,Arm 33 is bad (~1.615)'
475,15,Agent_25,Agent_16,Arm 14 has low reward (5.10)'
476,15,Agent_26,Agent_28,Arm 18 is great - 100 reward!'
477,15,Agent_27,Agent_29,Arm 26: 94.09
478,15,Agent_28,Agent_7,Arm 17: 98.32
479,15,Agent_29,Agent_17,Arm 43 is excellent
480,16,Agent_0,Agent_1,Arm 17 has high rewards (~90).
481,16,Agent_1,Agent_26,"Pull arm 46, got 100.00"
482,16,Agent_2,Agent_11,Arm 16 is good.
483,16,Agent_3,Agent_15,Avoid arm 21 (reward ~28).
484,16,Agent_4,Agent_20,"Try arm 18, avg 96.6"
485,16,Agent_5,Agent_7,Arm 5: 93.05
486,16,Agent_6,Agent_7,Arm 5 gave me 95.55.
487,16,Agent_7,Agent_18,Arm 17: 99.10
488,16,Agent_8,Agent_12,Arm 1 reward?
489,16,Agent_9,Agent_6,"Arm 8 is good, reward ~75."
490,16,Agent_10,Agent_21,Arm 43 is excellent (100)
491,16,Agent_11,Agent_16,"Arm 33 gives 0.00, avoid."
492,16,Agent_12,Agent_7,Arm 5 is great.
493,16,Agent_13,Agent_1,Arm 17: 100.00
494,16,Agent_14,Agent_7,Arm 5 is excellent (94.26).
495,16,Agent_15,Agent_4,Arm 39 avg ~80
496,16,Agent_16,Agent_11,Arm 16 is good. Your reward?
497,16,Agent_17,Agent_15,Arm 43: 98.63
498,16,Agent_18,Agent_29,Arm 39 has high rewards.
499,16,Agent_19,Agent_11,Arm 16: 81.14
500,16,Agent_20,Agent_1,Arm 3: 100.00
501,16,Agent_21,Agent_28,Arm 15 is bad (~12)
502,16,Agent_22,Agent_19,Arm 18 is high reward.
503,16,Agent_23,Agent_21,Arm 43 is 100
504,16,Agent_24,Agent_16,33: ~1.62'
505,16,Agent_25,Agent_12,"Arm 1 is good, pull it."
506,16,Agent_26,Agent_10,Arm 36 gave 100 in Round 1'
507,16,Agent_27,Agent_21,"Pull arm 43 again, high reward."
508,16,Agent_28,Agent_19,Arm 18 is good.
509,16,Agent_29,Agent_1,"Arm 17 is consistently high (91-96), avoid arm 13 (16)"
510,17,Agent_0,Agent_22,"Avoid arm 25, low reward (1.17)."
511,17,Agent_1,Agent_27,Arm 3 consistently high
512,17,Agent_2,Agent_1,Arm 5: 86.26
513,17,Agent_3,Agent_26,Arm 21 is low (~28)
514,17,Agent_4,Agent_21,"Arm 43 has high rewards (100.00, 94.90)"
515,17,Agent_5,Agent_1,Arm 5: 93.05 high.
516,17,Agent_6,Agent_21,"Arm 43 is very good, got 98.16"
517,17,Agent_7,Agent_15,Arm 17 is very high reward!
518,17,Agent_8,Agent_3,Arm 16 is great! (85)
519,17,Agent_9,Agent_25,"Arm 29 gave 3.75, avoid it."
520,17,Agent_10,Agent_21,"Arm 36 avg reward ~88.5, consider it."
521,17,Agent_11,Agent_1,Arm 5 is high reward
522,17,Agent_12,Agent_5,Arm 24: 67.82
523,17,Agent_13,Agent_21,Arm 43 gave 100 in round 8.
524,17,Agent_14,Agent_26,"Arm 21: 21.76, 26.04"
525,17,Agent_15,Agent_22,Arm 39: high rewards'
526,17,Agent_16,Agent_25,Arm 29 has low rewards
527,17,Agent_17,Agent_21,Arm 43 is high reward'
528,17,Agent_18,Agent_23,Avoid arm 14'
529,17,Agent_19,Agent_3,Arm 16 ~81
530,17,Agent_20,Agent_27,Arm 3 gives 100.
531,17,Agent_21,Agent_28,Try arm 44; near arm 43 which gave 100.'
532,17,Agent_22,Agent_5,"Arm 18 avg 98, pull more"
533,17,Agent_23,Agent_19,Arm 8 gives higher reward than arm 7
534,17,Agent_24,Agent_6,Arm 26 ~90
535,17,Agent_25,Agent_22,Arm 46 gave me 87.53.
536,17,Agent_26,Agent_5,"Arm 18 gave me 100.00, suggest pulling it again."
537,17,Agent_27,Agent_12,Arm 45 is bad (4.56).
538,17,Agent_28,Agent_0,Arm 28 gave 70.15
539,17,Agent_29,Agent_21,Arm 43 is perfect!
540,18,Agent_0,Agent_25,43 is good'
541,18,Agent_1,Agent_3,Arm 17: 93.71
542,18,Agent_2,Agent_5,Arm 35 reward was 10.23. Avoid.
543,18,Agent_3,Agent_17,Arm 5 is great
544,18,Agent_4,Agent_25,"Arm 43: 100,94.9 in rds 2,11"
545,18,Agent_5,Agent_27,Arm 18: 95.55
546,18,Agent_6,Agent_25,Arm 43 is great (98.16)
547,18,Agent_7,Agent_3,Arm 17 is great (99.10).
548,18,Agent_8,Agent_23,Arm 26 has high reward (~85).
549,18,Agent_9,Agent_26,"Avoid arm 25, reward was 2.19."
550,18,Agent_10,Agent_7,Arm 36 avg ~87
551,18,Agent_11,Agent_21,Avoid arm 33!
552,18,Agent_12,Agent_3,"Arm 17 gave me 87.25, high reward."
553,18,Agent_13,Agent_3,Arm 17 gave me 100.00
554,18,Agent_14,Agent_25,"Arm 43 is great, 97.53!"
555,18,Agent_15,Agent_3,Arm 17: 95.21
556,18,Agent_16,Agent_19,"Arm 16 is great, reward ~90.50"
557,18,Agent_17,Agent_25,Arm 43 ~98.63
558,18,Agent_18,Agent_23,Arm 26 is great (91.46 reward).
559,18,Agent_19,Agent_27,Arm 18 gives 100'
560,18,Agent_20,Agent_10,"Arm 3 is great, reward 100"
561,18,Agent_21,Agent_27,Arm 18 gave 100 in round 2.
562,18,Agent_22,Agent_10,Arm 3 is high reward (~92).'
563,18,Agent_23,Agent_25,Arm 43 is perfect
564,18,Agent_24,Agent_23,"Arm 26 is very high (90.14, 83.64)"
565,18,Agent_25,Agent_15,Arm 14 is bad
566,18,Agent_26,Agent_23,What is the reward for arm 26?
567,18,Agent_27,Agent_25,Arm 43 avg 95.94
568,18,Agent_28,Agent_2,"Arm 20 has low rewards (19.12, 15.64)."
569,18,Agent_29,Agent_25,Arm 43 gave 100.00 last time. Focus on it.
570,19,Agent_0,Agent_17,Arm 17 has consistently high rewards (~88.75 average after two pulls).
571,19,Agent_1,Agent_22,Arm 46 gave me 100.00. Any insights?
572,19,Agent_2,Agent_7,Arm 30 gave 55.44 in Round 0.
573,19,Agent_3,Agent_1,"Arm 17 has high rewards, try it."
574,19,Agent_4,Agent_21,Arm 45 is low
575,19,Agent_5,Agent_26,Arm 33 low (2.37)
576,19,Agent_6,Agent_26,"Avoid arm 33, it's terrible."
577,19,Agent_7,Agent_25,"Pull 18 (100, 93.65)"
578,19,Agent_8,Agent_10,Arm 25 reward ~1.6
579,19,Agent_9,Agent_2,Arm 3: high reward.
580,19,Agent_10,Agent_2,"Arm 3 is great, pull it again."
581,19,Agent_11,Agent_26,Arm 33 gave 0 reward. Avoid it.
582,19,Agent_12,Agent_1,Arm 5: 99.57
583,19,Agent_13,Agent_17,Arm 17: 100
584,19,Agent_14,Agent_0,Arm 11 reward is low (11.43)
585,19,Agent_15,Agent_10,"Arm 25 gives 0, try arm 49"
586,19,Agent_16,Agent_12,"Arm 36 has high rewards (92, 87)"
587,19,Agent_17,Agent_15,"Arm 5 gave 100, prioritize!"
588,19,Agent_18,Agent_2,Arm 3 is excellent (95.92).
589,19,Agent_19,Agent_25,Arm 18 always gives 100
590,19,Agent_20,Agent_19,"Arm 10 has low rewards, try another."
591,19,Agent_21,Agent_25,"Arm 18 is great, got 100.00"
592,19,Agent_22,Agent_2,Arm 3: 92.73
593,19,Agent_23,Agent_15,Arm 4 is bad (~24)
594,19,Agent_24,Agent_26,Arm 33 is bad (~2.6). Switch.
595,19,Agent_25,Agent_15,Arm 5 rewards 97
596,19,Agent_26,Agent_12,Arm 36: 100
597,19,Agent_27,Agent_25,Arm 18 gave me 100 last round.
598,19,Agent_28,Agent_25,Arm 18 is great! Got 100.00
599,19,Agent_29,Agent_1,Arm 43 gives 100.
600,20,Agent_0,Agent_3,"Arm 2 gave me 63.23, might be good to pull."
601,20,Agent_1,Agent_10,What was your reward for arm 12?
602,20,Agent_2,Agent_8,Arm 43 is excellent (100.00 twice).
603,20,Agent_3,Agent_20,Arm 5 is high reward.'
604,20,Agent_4,Agent_6,Arm 43 high reward
605,20,Agent_5,Agent_3,"Focus on arm 2, higher reward."
606,20,Agent_6,Agent_22,"Try arm 43, high reward."
607,20,Agent_7,Agent_14,"Arm 18 is great, 100+ rewards."
608,20,Agent_8,Agent_28,Arm 39 gave 84.53 in round 18.
609,20,Agent_9,Agent_6,Arm 43: ~94.60
610,20,Agent_10,Agent_24,Arm 36 avg 87.5
611,20,Agent_11,Agent_22,"Avoid arm 33, try arm 45 instead."
612,20,Agent_12,Agent_23,Arm 1 has consistently high rewards.
613,20,Agent_13,Agent_17,Arm 16 ~86
614,20,Agent_14,Agent_6,Arm 43 has high reward (97.53)
615,20,Agent_15,Agent_21,Arm 5 gave 100.00'
616,20,Agent_16,Agent_24,"Arm 36 has been consistently good for me (92.00, 87.07)."
617,20,Agent_17,Agent_20,Arm 5 gave me 100.00
618,20,Agent_18,Agent_28,Arm 39 is good.
619,20,Agent_19,Agent_17,"Arm 16 gives high rewards (81, 87)"
620,20,Agent_20,Agent_24,"Arm 24 high reward (59,65)."
621,20,Agent_21,Agent_14,Arm 18 is excellent (100.00)
622,20,Agent_22,Agent_29,Arm 46 rewarded 100.00 last time.
623,20,Agent_23,Agent_28,Arm 43 is great (100)
624,20,Agent_24,Agent_8,Arm 26 is great
625,20,Agent_25,Agent_19,Arm 18 is consistently high (94-97)
626,20,Agent_26,Agent_24,Arm 36 is great! Got 100 last time.
627,20,Agent_27,Agent_14,Arm 18 at 100
628,20,Agent_28,Agent_19,"Arm 20 has low rewards (19.12, 15.64). Consider alternatives."
629,20,Agent_29,Agent_8,"Arm 26 ~91, always good."
630,21,Agent_0,Agent_10,Arm 3 is good
631,21,Agent_1,Agent_20,Arm 43 is excellent (100.00)
632,21,Agent_2,Agent_6,What was your reward for arm 32?
633,21,Agent_3,Agent_20,Arm 21 has low rewards.
634,21,Agent_4,Agent_28,"Arm 47 low (~24), try arm 44 (~40)"
635,21,Agent_5,Agent_1,"Arm 16 gave me 87.56, try it!'"
636,21,Agent_6,Agent_1,"Arm 26 is good, got 89.56 and 92.63."
637,21,Agent_7,Agent_11,Arm 17 is great!
638,21,Agent_8,Agent_2,Arm 1 good
639,21,Agent_9,Agent_10,"Arm 3 has high rewards, 99.78 and 92.86."
640,21,Agent_10,Agent_1,"Arm 26 is good (86.57), avoid 35."
641,21,Agent_11,Agent_1,Pull arm 28. High rewards.
642,21,Agent_12,Agent_15,Arm 36 high
643,21,Agent_13,Agent_20,Arm 43 gave me 100.00 in round 8.
644,21,Agent_14,Agent_20,Arm 43 is excellent (97.53)
645,21,Agent_15,Agent_25,Arm 5 gave 100.00
646,21,Agent_16,Agent_15,"Arm 36 is good, got ~90 both times."
647,21,Agent_17,Agent_15,Arm 36 is consistently high (~80s).
648,21,Agent_18,Agent_1,Arm 26 is good
649,21,Agent_19,Agent_8,Arm 18 is great.
650,21,Agent_20,Agent_16,Arm 15 low (23.53).
651,21,Agent_21,Agent_1,Arm 25 is bad (5.33). Avoid it.
652,21,Agent_22,Agent_0,Arm 13 reward was low (8.42).
653,21,Agent_23,Agent_20,Arm 43 always gives 100.
654,21,Agent_24,Agent_10,"Arm 37 is good, rewards ~83."
655,21,Agent_25,Agent_21,"Try arm 18, high rewards"
656,21,Agent_26,Agent_1,Arm 46 gave 85.66. Pull it.
657,21,Agent_27,Agent_22,Arm 3 is very good (avg ~90)
658,21,Agent_28,Agent_8,Arm 18 gave me 100!
659,21,Agent_29,Agent_20,"Focus on arm 43, it gave 100 in round 10."
660,22,Agent_0,Agent_8,43 high reward
661,22,Agent_1,Agent_23,"Arm 25: 0.00, avoid"
662,22,Agent_2,Agent_29,"Arm 11 has low rewards, avoid."
663,22,Agent_3,Agent_7,Arm 5 gives high rewards
664,22,Agent_4,Agent_2,Arm 31 reward?'
665,22,Agent_5,Agent_26,"Arms 8,2 good (73,61)."
666,22,Agent_6,Agent_7,Arm 26 is good
667,22,Agent_7,Agent_15,Arm 18 rewards?
668,22,Agent_8,Agent_23,Arm 25 is bad.
669,22,Agent_9,Agent_26,Focus on arm 8
670,22,Agent_10,Agent_26,Arm 2: ~68'
671,22,Agent_11,Agent_27,Arm 36 is great!
672,22,Agent_12,Agent_1,Arm 24 gave 67.82 in round 5.
673,22,Agent_13,Agent_27,Arm 36 gave 86.32. Pull it.
674,22,Agent_14,Agent_8,Arm 43: 97.53
675,22,Agent_15,Agent_2,Arm 5 gave 100
676,22,Agent_16,Agent_7,"Arm 29 avg ~8.56, skip."
677,22,Agent_17,Agent_8,Arm 43 is great! 98.63
678,22,Agent_18,Agent_7,Arm 26: 91.46
679,22,Agent_19,Agent_15,Arm 18 gave me 100 twice. High potential!
680,22,Agent_20,Agent_7,"Arm 5 has given high rewards (96.12, 100.00) in past pulls."
681,22,Agent_21,Agent_1,What's your reward for arm 24?
682,22,Agent_22,Agent_6,Arm 46 avg ~91. Your data?
683,22,Agent_23,Agent_18,Arm 16 gives high rewards.
684,22,Agent_24,Agent_14,Arm 20 performance? Arm 21 insights?
685,22,Agent_25,Agent_24,Arm 21 reward is low (1.23)
686,22,Agent_26,Agent_15,Arm 18 gave 100
687,22,Agent_27,Agent_7,Arm 26 has high rewards.'
688,22,Agent_28,Agent_15,Arm 18 is high reward (93.56 and 100.00)
689,22,Agent_29,Agent_27,"Arm 43 is excellent, reward 100.00"
690,23,Agent_0,Agent_5,Arm 3 gave me 89.77
691,23,Agent_1,Agent_25,Arm 23: 80.82
692,23,Agent_2,Agent_27,"Arm 43 has high rewards, keep pulling it."
693,23,Agent_3,Agent_19,Arm 5 is great (100)
694,23,Agent_4,Agent_27,Arm 43 is great; 100.00
695,23,Agent_5,Agent_19,"Arm 5 gave high reward, pull it again"
696,23,Agent_6,Agent_28,Arm 33 gave me 0 reward. Try another arm.
697,23,Agent_7,Agent_29,Arm 28 gave 82.65 in round 5.
698,23,Agent_8,Agent_27,"Arm 43 gave me 94.03, very high!"
699,23,Agent_9,Agent_3,Arm 40 has low rewards. Consider others.
700,23,Agent_10,Agent_7,Arm 17 has been very good.
701,23,Agent_11,Agent_29,Arm 28 avg ~62.56
702,23,Agent_12,Agent_6,Try arm 5.
703,23,Agent_13,Agent_19,Arm 5 gives high rewards (97.81 in round 5). Pull it.
704,23,Agent_14,Agent_27,Arm 43 is good (97.53)
705,23,Agent_15,Agent_19,Arm 5 gave 100 in round 19.
706,23,Agent_16,Agent_22,"Try arm 36, avg 89.5"
707,23,Agent_17,Agent_12,"Arm 5 gave 100.00, consider pulling it."
708,23,Agent_18,Agent_5,arm 3 is great (95.92)
709,23,Agent_19,Agent_1,Arm 18 gives 100 consistently
710,23,Agent_20,Agent_5,Arm 3 gave 100 in round 5
711,23,Agent_21,Agent_22,Arm 15 has low rewards; switch.'
712,23,Agent_22,Agent_24,"Arm 46 is great, got 100."
713,23,Agent_23,Agent_3,Arm 43 consistently gives 100.
714,23,Agent_24,Agent_10,"Arm 37 is high reward (83.13, 83.14)."
715,23,Agent_25,Agent_14,Arm 18 is excellent
716,23,Agent_26,Agent_14,Arm 18 gave 100 last time.
717,23,Agent_27,Agent_1,Arm 26 avg ~97
718,23,Agent_28,Agent_24,"Arm 39 gave me 81.31, good.'"
719,23,Agent_29,Agent_27,"Arm 43 gave me 100, is it good for you?"
720,24,Agent_0,Agent_1,Arm 17 is good.
721,24,Agent_1,Agent_23,Pull Arm 46 (100)
722,24,Agent_2,Agent_7,Arm 11 has given me low rewards in past pulls.
723,24,Agent_3,Agent_23,Arm 46 high reward
724,24,Agent_4,Agent_3,Arm 43 avg 97.45
725,24,Agent_5,Agent_12,Arm 3 gave 98.36 recently.
726,24,Agent_6,Agent_19,Arm 18 gives 100.00
727,24,Agent_7,Agent_28,High reward on arm 17.
728,24,Agent_8,Agent_19,Arm 18 has high rewards.
729,24,Agent_9,Agent_19,Best arm?
730,24,Agent_10,Agent_7,Try arm 36
731,24,Agent_11,Agent_12,Arm 3 gave me 99.46 last time.
732,24,Agent_12,Agent_8,Arm 5 reward: 99.57
733,24,Agent_13,Agent_15,Arm 37 gave me 69.30. Prioritize it.
734,24,Agent_14,Agent_29,Arm 26: 96.51.
735,24,Agent_15,Agent_8,Arm 5 has high reward (100).
736,24,Agent_16,Agent_14,"Arm 36 has high rewards (92.00, 87.07)."
737,24,Agent_17,Agent_19,Arm 18 is top (100)
738,24,Agent_18,Agent_26,"Try arm 26, got 91.46"
739,24,Agent_19,Agent_1,Arm 18 has given 100 twice; consider it in future rounds.
740,24,Agent_20,Agent_8,Try arm 5
741,24,Agent_21,Agent_7,Arm 25 low reward
742,24,Agent_22,Agent_19,"Arm 18 has high rewards, avg ~98."
743,24,Agent_23,Agent_29,Arm 26 is great (93.82)
744,24,Agent_24,Agent_23,Arm 46 has high reward (86.47).
745,24,Agent_25,Agent_3,Pull arm 43 again for high reward.
746,24,Agent_26,Agent_5,"Arm 8 is good (61.96, 65.79)"
747,24,Agent_27,Agent_3,Arm 43 is very high (~95 avg)
748,24,Agent_28,Agent_19,Arm 18 is consistently high. Keep pulling it!'
749,24,Agent_29,Agent_3,Arm 43 gives 100
750,25,Agent_0,Agent_12,Arm 43 is good.
751,25,Agent_1,Agent_9,"Arm 46 is great, pull it."
752,25,Agent_2,Agent_0,"Arm 43 is great, consider pulling it."
753,25,Agent_3,Agent_26,"Avoid arm 35, low reward"
754,25,Agent_4,Agent_12,Arm 43 is great.
755,25,Agent_5,Agent_17,Arm 33 is very low reward.
756,25,Agent_6,Agent_17,"Avoid arm 33, got 0"
757,25,Agent_7,Agent_20,"Try arm 17, high reward."
758,25,Agent_8,Agent_13,Arm 25 low (1.60).
759,25,Agent_9,Agent_12,"Arm 43: 94.60, Arm 48: 56.94"
760,25,Agent_10,Agent_26,"Arm 35 is bad (4.09), try arm 3 (95.65+)."
761,25,Agent_11,Agent_17,"Arm 33 is bad, avoid."
762,25,Agent_12,Agent_15,Pull arm 5 (99.57 reward)
763,25,Agent_13,Agent_8,Pull arm 0.
764,25,Agent_14,Agent_12,Arm 43 ~97
765,25,Agent_15,Agent_21,Arm 18 is excellent
766,25,Agent_16,Agent_4,Arm 16 gave me 90.50 last time.
767,25,Agent_17,Agent_12,Arm 43 is great.
768,25,Agent_18,Agent_10,Arm 3 has given 95.92. Worth trying.
769,25,Agent_19,Agent_24,Arm 16 avg ~81
770,25,Agent_20,Agent_10,"Keep pulling arm 3, it's high reward."
771,25,Agent_21,Agent_19,"Try Arm 43. High rewards (100, 91.58)."
772,25,Agent_22,Agent_26,Arm 1 avg ~84
773,25,Agent_23,Agent_28,Arm 47 is low. Consider arm 16 (92.62).
774,25,Agent_24,Agent_9,"Arm 46: 82.90, 86.47."
775,25,Agent_25,Agent_21,Arm 18 is excellent
776,25,Agent_26,Agent_9,arm 46 gave 85.66
777,25,Agent_27,Agent_21,"Arm 18 gave 100, keep pulling it!'"
778,25,Agent_28,Agent_29,Arm 17: 90.56
779,25,Agent_29,Agent_12,Arm 43 gave 100.00 in round 10.
780,26,Agent_0,Agent_27,Arm 43: high reward (90.62)
781,26,Agent_1,Agent_27,Arm 43 gave me 100. Pull it again!
782,26,Agent_2,Agent_22,Arm 7 is good.
783,26,Agent_3,Agent_27,Arm 43 is great.'
784,26,Agent_4,Agent_13,Arm 17 avg ~90
785,26,Agent_5,Agent_22,Arm 18 has high reward (95.55).
786,26,Agent_6,Agent_27,Arm 33 gives 0 reward. Avoid it.
787,26,Agent_7,Agent_10,"Avoid arm 25, pull 19"
788,26,Agent_8,Agent_27,43 gave me 94.03'
789,26,Agent_9,Agent_1,What is the average reward for arms in the 40-50 range?
790,26,Agent_10,Agent_22,Arm 3 gave 100 recently.
791,26,Agent_11,Agent_0,Arm 28 gives ~60-66 rewards. Pull it!
792,26,Agent_12,Agent_27,Arm 43 is high reward.
793,26,Agent_13,Agent_19,"Try arm 17, great rewards."
794,26,Agent_14,Agent_22,Arm 18 gave me 98.21 in Round 23.
795,26,Agent_15,Agent_26,"Arm 5 is great (100, 94.62)"
796,26,Agent_16,Agent_6,Arm 29 often <10'
797,26,Agent_17,Agent_21,Arm 36 avg: 82.5
798,26,Agent_18,Agent_6,"Arm 32 has high rewards (75.81, 69.12), prioritize it."
799,26,Agent_19,Agent_22,Arm 18 is consistently 100.
800,26,Agent_20,Agent_27,Arm 43 gave 95.65
801,26,Agent_21,Agent_19,Arm 18 is great
802,26,Agent_22,Agent_28,"Arm 46 is great, got 100.00"
803,26,Agent_23,Agent_28,Arm 46 gives ~90.29
804,26,Agent_24,Agent_27,Avoid arm 33.
805,26,Agent_25,Agent_3,"Arm 3 is good, 93.26."
806,26,Agent_26,Agent_22,Arm 18: 100.00
807,26,Agent_27,Agent_9,"Arm 45 has low reward, avoid it."
808,26,Agent_28,Agent_22,Arm 18 is great (100)
809,26,Agent_29,Agent_27,Arm 43 gave me 100.00 in round 10.
810,27,Agent_0,Agent_18,Arm 17 is high (~88.75). Pull it!
811,27,Agent_1,Agent_26,"Arm 25 gave 0, avoid."
812,27,Agent_2,Agent_4,"Arm 43 has high rewards (100,99.28).'"
813,27,Agent_3,Agent_24,Arm 5 consistently high for me. Your data?
814,27,Agent_4,Agent_7,Arm 18 gave me 100.00!
815,27,Agent_5,Agent_6,Arm 33 is bad (2.37)
816,27,Agent_6,Agent_17,"Pull arm 32, reward 79.32 last time'"
817,27,Agent_7,Agent_24,"Arm 5 has high rewards, ~97."
818,27,Agent_8,Agent_26,Arm 26 has consistently high rewards (85+). Switch to it.
819,27,Agent_9,Agent_22,"Arm 3 seems good, what's your avg?'"
820,27,Agent_10,Agent_18,Arm 17 is high reward; keep pulling.
821,27,Agent_11,Agent_22,Arm 3: 99.46
822,27,Agent_12,Agent_14,"Keep pulling arm 43, it's very good."
823,27,Agent_13,Agent_18,Arm 17 gives high rewards (90-100)
824,27,Agent_14,Agent_8,Arm 43 is good (97.53)
825,27,Agent_15,Agent_24,Arm 5 is consistently high.
826,27,Agent_16,Agent_4,Arm 16 high reward (~90.50)
827,27,Agent_17,Agent_4,16:78 10:23
828,27,Agent_18,Agent_22,Arm 3: 95.92
829,27,Agent_19,Agent_7,"Arm 18 is consistently excellent (100, 100, 93)"
830,27,Agent_20,Agent_22,Arm 3 is 100
831,27,Agent_21,Agent_1,Arm 15 is low (10-13). Avoid.
832,27,Agent_22,Agent_2,"Arm 18 has consistently high rewards (96.06, 99.82, 100.00)."
833,27,Agent_23,Agent_14,"Arm 43 is great, 100 reward"
834,27,Agent_24,Agent_25,"Arm 26 is great, avg ~87"
835,27,Agent_25,Agent_14,Arm 43 gave 100 last time!'
836,27,Agent_26,Agent_27,Arm 36: 100
837,27,Agent_27,Agent_10,"Arm 26 has given me very high rewards, consider focusing on it.'"
838,27,Agent_28,Agent_6,Arm 33 gave me 0.00 – avoid!
839,27,Agent_29,Agent_21,"Arm 38 consistently ~48, pull this one."
840,28,Agent_0,Agent_26,"Arm 33 reward is very low, avoid."
841,28,Agent_1,Agent_25,Arm 46 is excellent (100)
842,28,Agent_2,Agent_19,Arm 43 is 100+
843,28,Agent_3,Agent_11,Arm 3 is consistently high (87+).'
844,28,Agent_4,Agent_5,arm 16 avg ~81
845,28,Agent_5,Agent_11,Arm 3 is high
846,28,Agent_6,Agent_29,"Arm 5 gave 95.55 in round 8, pull this one."
847,28,Agent_7,Agent_18,"Arm 18 has been great, stick with it!"
848,28,Agent_8,Agent_25,"Arm 26 consistently >85, consider switching"
849,28,Agent_9,Agent_0,"Arm 3: rewards 99.78, 92.86. Try it."
850,28,Agent_10,Agent_21,Pull arm 3 next.
851,28,Agent_11,Agent_3,Arm 3 has high reward (99.46)
852,28,Agent_12,Agent_2,Arm 43 ~96
853,28,Agent_13,Agent_19,"Arm 43 gave me 100.00, keep pulling it."
854,28,Agent_14,Agent_18,Arm 18: 98+ rewards
855,28,Agent_15,Agent_25,"Arm 35 gave me 0.00, avoid it."
856,28,Agent_16,Agent_15,"Try arm 39, high reward before."
857,28,Agent_17,Agent_10,What's your avg for arm 36?
858,28,Agent_18,Agent_26,Arm 39 gave 91.45
859,28,Agent_19,Agent_26,Arm 39 is very good.
860,28,Agent_20,Agent_24,Arm 8: 79.23
861,28,Agent_21,Agent_19,"Arm 43 is great, got 100 last time.'"
862,28,Agent_22,Agent_8,Arm 47 low (~29)
863,28,Agent_23,Agent_19,"Arm 25 has low reward (3.30), avoid it."
864,28,Agent_24,Agent_25,Arm 8 gave me 70.61 in round 10.
865,28,Agent_25,Agent_18,Arm 18 is consistently high (94+)
866,28,Agent_26,Agent_10,"Arm 36 gave 100, pull it again."
867,28,Agent_27,Agent_19,Arm 43 has high rewards
868,28,Agent_28,Agent_18,"Arm 18 gave 100.00, pull now!"
869,28,Agent_29,Agent_19,Arm 43 is great!'
870,29,Agent_0,Agent_27,Arm 17 avg ~88.76
871,29,Agent_1,Agent_8,"Consider arm 49, gave high rewards before.'"
872,29,Agent_2,Agent_1,"Arm 14 has low rewards (7.96, 11.89)."
873,29,Agent_3,Agent_14,Arm 5 is high reward
874,29,Agent_4,Agent_18,Arms 16 and 43 high for me. Any updates?
875,29,Agent_5,Agent_16,Arm 3: 98.36
876,29,Agent_6,Agent_3,Arm 18 gave 100.00
877,29,Agent_7,Agent_18,"Try arm 17, high rewards (99+)."
878,29,Agent_8,Agent_3,"Arm 18 is great, got 92.33."
879,29,Agent_9,Agent_22,"Arm 46 is good, got 95.59."
880,29,Agent_10,Agent_9,"Arm 3 has given 100, try it."
881,29,Agent_11,Agent_16,"Arm 3: high reward (99.46, 88.08)'"
882,29,Agent_12,Agent_18,Arm 43 gave me 96.19 in round 25.
883,29,Agent_13,Agent_1,Try arm 17. Got 100.
884,29,Agent_14,Agent_1,Arm 5 gave 94.26. Try it!
885,29,Agent_15,Agent_14,"Arm 5 has high past rewards (100, 94.62)."
886,29,Agent_16,Agent_12,Arm 6 gave me 49.40.
887,29,Agent_17,Agent_18,Arm 43 gave me 98.63! Keep pulling!
888,29,Agent_18,Agent_16,"Arm 3 gave me 95.92, consider pulling it."
889,29,Agent_19,Agent_21,"Pull arm 28, good reward."
890,29,Agent_20,Agent_16,Arm 3 gave me 100.00 last time.'
891,29,Agent_21,Agent_3,Arm 18 is great; stick with it.
892,29,Agent_22,Agent_3,Arm 18 is consistently high reward.
893,29,Agent_23,Agent_18,Arm 43 consistently gives 100!
894,29,Agent_24,Agent_28,Arm 33 is low; try arm 5
895,29,Agent_25,Agent_3,Arm 18 is consistently good.
896,29,Agent_26,Agent_19,Arm 36: 100.00
897,29,Agent_27,Agent_18,Arm 43 is consistently high.
898,29,Agent_28,Agent_3,Arm 18 is excellent! Got 100 recently.
899,29,Agent_29,Agent_18,Arm 43 gave me 100.
900,30,Agent_0,Agent_5,"Arm 25 gave me 1.17, avoid it."
901,30,Agent_1,Agent_25,Arm 39 reward: 84.61
902,30,Agent_2,Agent_1,"Arm 12 has high rewards, consider pulling it."
903,30,Agent_3,Agent_25,Arm 5 consistently high; pull it!
